06:01:10	fin-oom-worker-1 842.5MiB / 1.5GiB 0.48%|fin-oom-api-1 922.8MiB / 7.749GiB 0.16%|
06:01:12	fin-oom-worker-1 842.5MiB / 1.5GiB 0.68%|fin-oom-api-1 923MiB / 7.749GiB 0.19%|
06:01:15	fin-oom-worker-1 842.5MiB / 1.5GiB 0.72%|fin-oom-api-1 923MiB / 7.749GiB 0.24%|
06:01:17	fin-oom-worker-1 842.5MiB / 1.5GiB 0.64%|fin-oom-api-1 931.8MiB / 7.749GiB 6.52%|
06:01:19	fin-oom-worker-1 842.5MiB / 1.5GiB 0.62%|fin-oom-api-1 923.2MiB / 7.749GiB 0.24%|
06:01:21	fin-oom-worker-1 842.5MiB / 1.5GiB 0.55%|fin-oom-api-1 923.2MiB / 7.749GiB 0.16%|
06:01:23	fin-oom-worker-1 842.5MiB / 1.5GiB 0.82%|fin-oom-api-1 922.9MiB / 7.749GiB 16.11%|
06:01:25	fin-oom-worker-1 842.5MiB / 1.5GiB 0.30%|fin-oom-api-1 922.9MiB / 7.749GiB 0.24%|
06:01:27	fin-oom-worker-1 842.5MiB / 1.5GiB 0.44%|fin-oom-api-1 922.9MiB / 7.749GiB 0.21%|
06:01:29	fin-oom-worker-1 842.5MiB / 1.5GiB 0.61%|fin-oom-api-1 923MiB / 7.749GiB 0.19%|
06:01:31	fin-oom-worker-1 842.5MiB / 1.5GiB 0.11%|fin-oom-api-1 923MiB / 7.749GiB 0.16%|
06:01:33	fin-oom-worker-1 842.5MiB / 1.5GiB 0.70%|fin-oom-api-1 923MiB / 7.749GiB 16.08%|
06:01:35	fin-oom-worker-1 842.5MiB / 1.5GiB 0.58%|fin-oom-api-1 923MiB / 7.749GiB 0.15%|
06:01:37	fin-oom-worker-1 842.5MiB / 1.5GiB 0.62%|fin-oom-api-1 923MiB / 7.749GiB 0.14%|
06:01:39	fin-oom-worker-1 842.5MiB / 1.5GiB 0.40%|fin-oom-api-1 923.2MiB / 7.749GiB 0.16%|
06:01:41	fin-oom-worker-1 842.5MiB / 1.5GiB 0.24%|fin-oom-api-1 923.2MiB / 7.749GiB 0.20%|
06:01:43	fin-oom-worker-1 842.5MiB / 1.5GiB 0.49%|fin-oom-api-1 923.2MiB / 7.749GiB 16.79%|
06:01:45	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923.2MiB / 7.749GiB 0.21%|
06:01:47	fin-oom-worker-1 842.5MiB / 1.5GiB 0.37%|fin-oom-api-1 923.2MiB / 7.749GiB 0.18%|
06:01:49	fin-oom-worker-1 842.5MiB / 1.5GiB 0.03%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:01:51	fin-oom-worker-1 842.5MiB / 1.5GiB 0.39%|fin-oom-api-1 923.1MiB / 7.749GiB 0.22%|
06:01:53	fin-oom-worker-1 842.5MiB / 1.5GiB 0.60%|fin-oom-api-1 933.1MiB / 7.749GiB 5.64%|
06:01:55	fin-oom-worker-1 842.5MiB / 1.5GiB 0.57%|fin-oom-api-1 923.1MiB / 7.749GiB 0.28%|
06:01:57	fin-oom-worker-1 842.5MiB / 1.5GiB 0.48%|fin-oom-api-1 923.1MiB / 7.749GiB 0.19%|
06:01:59	fin-oom-worker-1 842.5MiB / 1.5GiB 0.45%|fin-oom-api-1 923MiB / 7.749GiB 16.10%|
06:02:01	fin-oom-worker-1 842.5MiB / 1.5GiB 0.69%|fin-oom-api-1 923MiB / 7.749GiB 0.26%|
06:02:03	fin-oom-worker-1 842.5MiB / 1.5GiB 0.20%|fin-oom-api-1 923MiB / 7.749GiB 0.24%|
06:02:05	fin-oom-worker-1 842.5MiB / 1.5GiB 0.67%|fin-oom-api-1 923.2MiB / 7.749GiB 0.24%|
06:02:07	fin-oom-worker-1 842.5MiB / 1.5GiB 0.29%|fin-oom-api-1 923.2MiB / 7.749GiB 0.24%|
06:02:09	fin-oom-worker-1 842.5MiB / 1.5GiB 0.26%|fin-oom-api-1 923.1MiB / 7.749GiB 16.52%|
06:02:11	fin-oom-worker-1 842.5MiB / 1.5GiB 0.44%|fin-oom-api-1 923.1MiB / 7.749GiB 0.29%|
06:02:13	fin-oom-worker-1 842.5MiB / 1.5GiB 0.46%|fin-oom-api-1 923.1MiB / 7.749GiB 0.18%|
06:02:15	fin-oom-worker-1 842.5MiB / 1.5GiB 0.69%|fin-oom-api-1 923.2MiB / 7.749GiB 0.20%|
06:02:17	fin-oom-worker-1 842.5MiB / 1.5GiB 0.61%|fin-oom-api-1 923.2MiB / 7.749GiB 0.23%|
06:02:19	fin-oom-worker-1 842.5MiB / 1.5GiB 0.59%|fin-oom-api-1 922.9MiB / 7.749GiB 16.66%|
06:02:21	fin-oom-worker-1 842.5MiB / 1.5GiB 0.59%|fin-oom-api-1 922.9MiB / 7.749GiB 0.20%|
06:02:23	fin-oom-worker-1 842.5MiB / 1.5GiB 0.73%|fin-oom-api-1 922.9MiB / 7.749GiB 0.20%|
06:02:25	fin-oom-worker-1 842.5MiB / 1.5GiB 0.29%|fin-oom-api-1 922.9MiB / 7.749GiB 0.18%|
06:02:27	fin-oom-worker-1 842.5MiB / 1.5GiB 0.67%|fin-oom-api-1 922.9MiB / 7.749GiB 0.18%|
06:02:29	fin-oom-worker-1 842.5MiB / 1.5GiB 0.53%|fin-oom-api-1 932.2MiB / 7.749GiB 9.02%|
06:02:31	fin-oom-worker-1 842.5MiB / 1.5GiB 0.54%|fin-oom-api-1 922.8MiB / 7.749GiB 0.20%|
06:02:33	fin-oom-worker-1 842.5MiB / 1.5GiB 0.33%|fin-oom-api-1 922.8MiB / 7.749GiB 0.16%|
06:02:35	fin-oom-worker-1 842.5MiB / 1.5GiB 0.29%|fin-oom-api-1 923MiB / 7.749GiB 14.91%|
06:02:37	fin-oom-worker-1 842.5MiB / 1.5GiB 0.39%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
